0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 4.06074e-07 3.61537e-06 1.59128e-05 4.80638e-05 0.000111148 0.000209566 0.000337683 0.000482505 0.000628709 0.000762389 0.000872723 0.000952315 0.000997 0.0010055 0.000979082 0.000921158 0.000836949 0.000733073 0.000617138 0.000497242 0.000381365 0.000276602 0.000188308 0.000119373 6.99049e-05 3.7542e-05 1.83824e-05 8.17433e-06 3.29479e-06 1.20331e-06 3.98376e-07 1.19587e-07 3.25116e-08 7.97182e-09 1.74604e-09 3.34798e-10 5.38529e-11 6.56076e-12 4.32618e-13 0 
0 3.61537e-06 3.28822e-05 0.000142511 0.000405687 0.000854871 0.00144978 0.00211391 0.00277879 0.00339595 0.00393141 0.00436004 0.00466384 0.00483222 0.00486256 0.00476012 0.00453715 0.00421125 0.00380351 0.00333661 0.00283346 0.00231689 0.00181004 0.00133697 0.000921781 0.000584821 0.00033674 0.000173999 8.01278e-05 3.28224e-05 1.19849e-05 3.91748e-06 1.15102e-06 3.0464e-07 7.25098e-08 1.53988e-08 2.86302e-09 4.46901e-10 5.29026e-11 3.3949e-12 0 
0 1.59128e-05 0.000142511 0.000573508 0.00144276 0.00265961 0.00404402 0.00547449 0.00687687 0.00818575 0.00933544 0.0102659 0.0109304 0.0112999 0.0113657 0.0111388 0.0106477 0.00993447 0.00904989 0.00804813 0.00698152 0.00589598 0.00482822 0.00380615 0.00285389 0.00199971 0.00128028 0.000731339 0.000365626 0.000158449 5.95924e-05 1.96174e-05 5.71212e-06 1.48308e-06 3.44325e-07 7.11354e-08 1.2856e-08 1.95136e-09 2.2486e-10 1.40669e-11 0 
0 4.80638e-05 0.000405687 0.00144276 0.00315748 0.00526157 0.00757712 0.0100054 0.0124323 0.0147248 0.016751 0.0183959 0.019572 0.0202264 0.0203426 0.0199401 0.0190698 0.0178072 0.016244 0.0144794 0.0126112 0.0107281 0.00890349 0.00719 0.00561759 0.00419809 0.00294081 0.00187422 0.00104929 0.00050114 0.000201653 6.8792e-05 2.0229e-05 5.21366e-06 1.1896e-06 2.40299e-07 4.23724e-08 6.2728e-09 7.05423e-10 4.31178e-11 0 
0 0.000111148 0.000854871 0.00265961 0.00526157 0.00836581 0.0118482 0.0155545 0.0192807 0.022808 0.025928 0.0284616 0.0302735 0.0312816 0.0314604 0.0308401 0.0294989 0.0275536 0.025146 0.0224292 0.0195553 0.0166634 0.0138713 0.0112695 0.00891639 0.00683598 0.00502115 0.00345374 0.00214308 0.00114561 0.000508341 0.000185236 5.62748e-05 1.46129e-05 3.30792e-06 6.57482e-07 1.13638e-07 1.64674e-08 1.81282e-09 1.08553e-10 0 
0 0.000209566 0.00144978 0.00404402 0.00757712 0.0118482 0.0167008 0.0218853 0.0271031 0.032044 0.0364151 0.0399651 0.0425048 0.043919 0.04417 0.0432992 0.0414186 0.0386925 0.0353192 0.0315134 0.0274882 0.0234392 0.0195328 0.0158985 0.0126251 0.0097592 0.00730379 0.00522305 0.00346978 0.00204221 0.00100676 0.000400275 0.000128356 3.41127e-05 7.74056e-06 1.52431e-06 2.59534e-07 3.69603e-08 3.99617e-09 2.35109e-10 0 
0 0.000337683 0.00211391 0.00547449 0.0100054 0.0155545 0.0218853 0.0286548 0.0354695 0.0419233 0.047637 0.0523153 0.0557973 0.0578921 0.0582863 0.056957 0.0542803 0.0506281 0.0462036 0.0412308 0.0359737 0.0306862 0.025586 0.0208433 0.0165761 0.0128509 0.00968421 0.00704347 0.00485603 0.00305377 0.00164851 0.000718711 0.00024678 6.80438e-05 1.56286e-05 3.06983e-06 5.17442e-07 7.27039e-08 7.74645e-09 4.49101e-10 0 
0 0.000482505 0.00277879 0.00687687 0.0124323 0.0192807 0.0271031 0.0354695 0.0438924 0.0518808 0.0591314 0.0659901 0.0719424 0.0754154 0.0760535 0.0739634 0.0693443 0.0633231 0.0572564 0.0510218 0.0445175 0.0379826 0.0316801 0.0258202 0.0205499 0.0159532 0.0120566 0.0088326 0.00620275 0.00405985 0.00234391 0.00110989 0.000409722 0.00011823 2.77001e-05 5.45855e-06 9.14926e-07 1.27303e-07 1.34095e-08 7.68273e-10 0 
0 0.000628709 0.00339595 0.00818575 0.0147248 0.022808 0.032044 0.0419233 0.0518808 0.0615804 0.0720319 0.0813277 0.0864075 0.0886879 0.0891107 0.0878505 0.0845425 0.0781158 0.0689123 0.0604356 0.0526187 0.0448941 0.0374523 0.0305339 0.0243126 0.0188887 0.0142955 0.010508 0.00744643 0.00498588 0.00301159 0.00152295 0.000601221 0.000182021 4.36985e-05 8.67529e-06 1.45119e-06 2.00598e-07 2.09508e-08 1.1894e-09 0 
