166 1.63381 29.1242 15.1074
167 1.6159 29.0258 15.2237
168 1.59835 28.9275 15.3396
169 1.58115 28.8292 15.4551
170 1.56428 28.7309 15.5702
171 1.54775 28.6327 15.685
172 1.53153 28.5346 15.7993
173 1.51563 28.4366 15.9133
174 1.50003 28.3386 16.0268
175 1.48473 28.2408 16.14
176 1.46972 28.143 16.2527
177 1.45498 28.0454 16.3651
178 1.44052 27.9478 16.4771
179 1.42632 27.8504 16.5887
180 1.41239 27.7532 16.6999
181 1.3987 27.656 16.8107
182 1.38527 27.559 16.9211
183 1.37207 27.4622 17.0312
184 1.35911 27.3655 17.1408
185 1.34637 27.269 17.2501
186 1.33386 27.1726 17.359
187 1.32157 27.0764 17.4675
188 1.30949 26.9804 17.5756
189 1.29761 26.8845 17.6833
190 1.28594 26.7888 17.7907
191 1.27447 26.6933 17.8976
192 1.26318 26.598 18.0042
193 1.25209 26.5029 18.1104
194 1.24118 26.408 18.2163
195 1.23045 26.3133 18.3217
196 1.2199 26.2188 18.4268
197 1.20952 26.1245 18.5314
198 1.1993 26.0304 18.6358
199 1.18925 25.9365 18.7397
200 1.17936 25.8428 18.8432
201 1.16963 25.7494 18.9464
202 1.16005 25.6562 19.0492
203 1.15062 25.5631 19.1517
204 1.14134 25.4704 19.2538
205 1.1322 25.3778 19.3554
206 1.1232 25.2855 19.4568
207 1.11434 25.1934 19.5577
208 1.10561 25.1015 19.6583
209 1.09702 25.0099 19.7585
210 1.08855 24.9185 19.8584
211 1.08021 24.8274 19.9579
212 1.07199 24.7364 20.057
213 1.0639 24.6458 20.1558
214 1.05592 24.5553 20.2542
215 1.04806 24.4652 20.3522
216 1.04031 24.3752 20.4499
217 1.03268 24.2855 20.5472
218 1.02515 24.1961 20.6442
219 1.01773 24.1069 20.7408
220 1.01042 24.018 20.837
221 1.00321 23.9293 20.9329
222 0.996099 23.8409 21.0285
223 0.989087 23.7527 21.1237
224 0.982173 23.6648 21.2185
225 0.975354 23.5771 21.313
226 0.968628 23.4897 21.4071
227 0.961994 23.4026 21.5009
228 0.955449 23.3157 21.5943
229 0.948993 23.229 21.6874
230 0.942623 23.1427 21.7802
231 0.936338 23.0565 21.8726
232 0.930136 22.9707 21.9646
233 0.924016 22.8851 22.0563
234 0.917976 22.7998 22.1477
235 0.912015 22.7147 22.2387
236 0.906131 22.6299 22.3294
237 0.900323 22.5454 22.4198
238 0.89459 22.4611 22.5098
239 0.88893 22.3771 22.5995
240 0.883341 22.2933 22.6888
241 0.877824 22.2098 22.7778
242 0.872376 22.1266 22.8665
243 0.866996 22.0436 22.9548
244 0.861683 21.9609 23.0428
245 0.856436 21.8785 23.1305
246 0.851253 21.7963 23.2179
247 0.846134 21.7144 23.3049
248 0.841078 21.6328 23.3916
249 0.836083 21.5514 23.4779
250 0.831148 21.4703 23.564
251 0.826273 21.3895 23.6497
252 0.821456 21.3089 23.7351
253 0.816697 21.2286 23.8202
254 0.811994 21.1485 23.9049
255 0.807346 21.0687 23.9894
256 0.802753 20.9892 24.0735
257 0.798214 20.91 24.1573
258 0.793727 20.831 24.2408
259 0.789293 20.7522 24.3239
260 0.78491 20.6738 24.4068
261 0.780577 20.5956 24.4893
262 0.776293 20.5176 24.5715
263 0.772058 20.4399 24.6535
264 0.767871 20.3625 24.7351
265 0.763732 20.2854 24.8164
266 0.759639 20.2085 24.8974
267 0.755591 20.1318 24.978
268 0.751588 20.0555 25.0584
269 0.74763 19.9793 25.1385
270 0.743716 19.9035 25.2182
271 0.739844 19.8279 25.2977
272 0.736014 19.7526 25.3769
273 0.732227 19.6775 25.4557
274 0.72848 19.6027 25.5343
275 0.724774 19.5281 25.6125
276 0.721107 19.4538 25.6905
277 0.71748 19.3798 25.7682
278 0.713891 19.306 25.8456
279 0.71034 19.2325 25.9226
280 0.706827 19.1592 25.9994
281 0.703351 19.0862 26.0759
282 0.699911 19.0134 26.1521
283 0.696507 18.9409 26.228
284 0.693138 18.8687 26.3036
285 0.689804 18.7967 26.379
286 0.686504 18.7249 26.454
287 0.683238 18.6535 26.5288
288 0.680006 18.5822 26.6032
289 0.676806 18.5112 26.6774
290 0.673639 18.4405 26.7513
291 0.670504 18.37 26.8249
292 0.6674 18.2998 26.8983
293 0.664327 18.2298 26.9713
294 0.661285 18.16 27.0441
295 0.658273 18.0906 27.1166
296 0.655291 18.0213 27.1888
297 0.652338 17.9523 27.2608
298 0.649414 17.8836 27.3325
299 0.646519 17.8151 27.4039
300 0.643652 17.7468 27.475
301 0.640812 17.6788 27.5458
302 0.638001 17.611 27.6164
303 0.635216 17.5435 27.6867
304 0.632458 17.4762 27.7568
305 0.629726 17.4092 27.8265
306 0.62702 17.3424 27.896
307 0.62434 17.2758 27.9653
308 0.621685 17.2095 28.0342
309 0.619055 17.1434 28.1029
310 0.61645 17.0776 28.1714
311 0.613869 17.012 28.2396
312 0.611312 16.9467 28.3075
313 0.608779 16.8815 28.3751
314 0.606269 16.8166 28.4425
315 0.603782 16.752 28.5097
316 0.601318 16.6876 28.5766
317 0.598876 16.6234 28.6432
318 0.596457 16.5595 28.7095
319 0.59406 16.4957 28.7757
320 0.591684 16.4323 28.8415
321 0.58933 16.369 28.9071
322 0.586997 16.306 28.9725
323 0.584684 16.2432 29.0376
324 0.582393 16.1807 29.1024
325 0.580121 16.1183 29.167
326 0.57787 16.0562 29.2314
327 0.575638 15.9944 29.2955
328 0.573427 15.9327 29.3593
329 0.571234 15.8713 29.4229
330 0.569061 15.8101 29.4863
331 0.566906 15.7491 29.5494
332 0.56477 15.6884 29.6123
333 0.562653 15.6279 29.6749
334 0.560554 15.5676 29.7373
335 0.558473 15.5075 29.7994
336 0.556409 15.4477 29.8614
337 0.554364 15.3881 29.923
338 0.552335 15.3287 29.9845
339 0.550324 15.2695 30.0457
340 0.54833 15.2105 30.1066
341 0.546352 15.1518 30.1673
342 0.544391 15.0932 30.2278
343 0.542446 15.0349 30.2881
344 0.540518 14.9768 30.3481
345 0.538606 14.9189 30.4079
346 0.536709 14.8613 30.4675
347 0.534828 14.8038 30.5268
348 0.532963 14.7466 30.5859
349 0.531112 14.6896 30.6448
350 0.529277 14.6328 30.7034
351 0.527457 14.5762 30.7618
352 0.525652 14.5198 30.82
353 0.523861 14.4636 30.878
354 0.522084 14.4076 30.9357
355 0.520322 14.3519 30.9933
356 0.518574 14.2963 31.0505
357 0.51684 14.241 31.1076
358 0.51512 14.1859 31.1645
359 0.513413 14.1309 31.2211
360 0.51172 14.0762 31.2775
361 0.510041 14.0217 31.3337
362 0.508374 13.9674 31.3897
363 0.506721 13.9133 31.4455
364 0.50508 13.8594 31.501
365 0.503452 13.8057 31.5563
366 0.501837 13.7522 31.6114
367 0.500235 13.6989 31.6664
368 0.498645 13.6458 31.721
369 0.497067 13.5929 31.7755
370 0.495501 13.5402 31.8298
371 0.493947 13.4877 31.8838
372 0.492405 13.4354 31.9377
373 0.490875 13.3833 31.9913
374 0.489356 13.3313 32.0448
375 0.487849 13.2796 32.098
376 0.486353 13.2281 32.151
377 0.484869 13.1768 32.2038
378 0.483395 13.1257 32.2564
379 0.481933 13.0747 32.3088
380 0.480481 13.024 32.361
381 0.479041 12.9734 32.413
382 0.477611 12.9231 32.4648
383 0.476191 12.8729 32.5164
384 0.474782 12.8229 32.5678
385 0.473384 12.7731 32.619
386 0.471996 12.7235 32.67
387 0.470617 12.6741 32.7208
388 0.469249 12.6249 32.7714
389 0.467891 12.5758 32.8218
390 0.466543 12.527 32.872
391 0.465204 12.4783 32.922
392 0.463875 12.4298 32.9718
393 0.462556 12.3815 33.0214
394 0.461246 12.3334 33.0708
395 0.459945 12.2854 33.1201
396 0.458654 12.2377 33.1691
397 0.457372 12.1901 33.218
398 0.456099 12.1427 33.2666
399 0.454835 12.0955 33.3151
400 0.45358 12.0485 33.3634
401 0.452334 12.0016 33.4115
402 0.451096 11.9549 33.4594
403 0.449867 11.9084 33.5071
404 0.448647 11.8621 33.5547
405 0.447435 11.816 33.602
406 0.446232 11.77 33.6492
407 0.445037 11.7242 33.6962
408 0.44385 11.6786 33.743
409 0.442672 11.6331 33.7896
410 0.441501 11.5879 33.8361
411 0.440339 11.5428 33.8823
412 0.439185 11.4979 33.9284
413 0.438038 11.4531 33.9743
414 0.436899 11.4085 34.02
415 0.435768 11.3641 34.0656
416 0.434645 11.3199 34.111
417 0.433529 11.2758 34.1561
418 0.432421 11.2319 34.2012
419 0.43132 11.1881 34.246
420 0.430226 11.1446 34.2907
421 0.42914 11.1012 34.3352
422 0.428061 11.0579 34.3795
423 0.42699 11.0148 34.4236
424 0.425925 10.9719 34.4676
425 0.424867 10.9292 34.5114
426 0.423817 10.8866 34.555
427 0.422773 10.8442 34.5985
428 0.421736 10.8019 34.6418
429 0.420706 10.7598 34.6849
430 0.419683 10.7179 34.7279
431 0.418666 10.6761 34.7706
432 0.417656 10.6345 34.8133
433 0.416653 10.5931 34.8557
434 0.415656 10.5518 34.898
435 0.414666 10.5106 34.9401
436 0.413681 10.4697 34.9821
437 0.412704 10.4289 35.0239
438 0.411732 10.3882 35.0655
439 0.410767 10.3477 35.107
440 0.409808 10.3073 35.1483
441 0.408855 10.2671 35.1895
442 0.407908 10.2271 35.2305
443 0.406967 10.1872 35.2713
444 0.406032 10.1475 35.3119
445 0.405103 10.1079 35.3525
446 0.40418 10.0685 35.3928
447 0.403262 10.0292 35.433
448 0.402351 9.99006 35.473
449 0.401445 9.95108 35.5129
450 0.400544 9.91225 35.5527
451 0.39965 9.87358 35.5922
452 0.398761 9.83505 35.6316
453 0.397877 9.79667 35.6709
454 0.396999 9.75844 35.71
455 0.396126 9.72035 35.749
456 0.395259 9.68242 35.7878
457 0.394397 9.64462 35.8264
458 0.39354 9.60698 35.8649
459 0.392688 9.56948 35.9033
460 0.391842 9.53212 35.9415
461 0.391001 9.49491 35.9795
462 0.390165 9.45784 36.0175
463 0.389334 9.42091 36.0552
464 0.388508 9.38413 36.0928
465 0.387687 9.34748 36.1303
466 0.386871 9.31098 36.1676
467 0.38606 9.27462 36.2048
468 0.385254 9.2384 36.2418
469 0.384452 9.20232 36.2787
470 0.383656 9.16638 36.3154
471 0.382864 9.13058 36.352
472 0.382077 9.09492 36.3885
473 0.381294 9.05939 36.4248
474 0.380517 9.024 36.4609
475 0.379743 8.98875 36.497
476 0.378975 8.95363 36.5328
477 0.378211 8.91865 36.5686
478 0.377451 8.88381 36.6042
479 0.376696 8.8491 36.6397
480 0.375945 8.81452 36.675
481 0.375199 8.78008 36.7102
482 0.374456 8.74577 36.7452
483 0.373719 8.71159 36.7801
484 0.372985 8.67755 36.8149
485 0.372256 8.64363 36.8496
486 0.371531 8.60985 36.8841
487 0.37081 8.5762 36.9184
488 0.370094 8.54268 36.9527
489 0.369381 8.50929 36.9868
490 0.368673 8.47603 37.0208
491 0.367968 8.44289 37.0546
492 0.367268 8.40989 37.0883
493 0.366572 8.37701 37.1219
494 0.365879 8.34426 37.1553
495 0.365191 8.31164 37.1886
496 0.364506 8.27914 37.2218
497 0.363825 8.24677 37.2549
498 0.363149 8.21452 37.2878
499 0.362476 8.1824 37.3206
500 0.361806 8.15041 37.3532
501 0.361141 8.11853 37.3858
502 0.360479 8.08678 37.4182
503 0.359821 8.05516 37.4505
504 0.359167 8.02366 37.4826
505 0.358516 7.99227 37.5147
506 0.357869 7.96101 37.5466
507 0.357225 7.92988 37.5784
508 0.356585 7.89886 37.61
509 0.355949 7.86796 37.6415
510 0.355316 7.83718 37.673
511 0.354686 7.80653 37.7042
512 0.35406 7.77599 37.7354
513 0.353438 7.74557 37.7664
514 0.352819 7.71526 37.7974
515 0.352203 7.68508 37.8282
516 0.351591 7.65501 37.8589
517 0.350982 7.62506 37.8894
518 0.350376 7.59523 37.9199
519 0.349773 7.56551 37.9502
520 0.349174 7.5359 37.9804
521 0.348578 7.50641 38.0105
522 0.347986 7.47704 38.0404
523 0.347396 7.44778 38.0703
524 0.34681 7.41863 38.1
525 0.346226 7.3896 38.1296
526 0.345646 7.36068 38.1591
527 0.345069 7.33187 38.1885
528 0.344495 7.30318 38.2178
529 0.343925 7.27459 38.2469
530 0.343357 7.24612 38.276
531 0.342792 7.21775 38.3049
532 0.34223 7.1895 38.3337
533 0.341671 7.16136 38.3624
534 0.341116 7.13333 38.391
535 0.340563 7.1054 38.4195
536 0.340013 7.07759 38.4479
537 0.339466 7.04988 38.4761
538 0.338921 7.02228 38.5043
539 0.33838 6.99479 38.5323
540 0.337841 6.9674 38.5602
541 0.337306 6.94012 38.588
542 0.336773 6.91295 38.6157
543 0.336242 6.88588 38.6433
544 0.335715 6.85892 38.6708
545 0.33519 6.83206 38.6982
546 0.334668 6.80531 38.7255
547 0.334149 6.77866 38.7526
548 0.333632 6.75211 38.7797
549 0.333118 6.72567 38.8067
550 0.332607 6.69933 38.8335
551 0.332099 6.6731 38.8603
552 0.331592 6.64696 38.8869
553 0.331089 6.62093 38.9134
554 0.330588 6.595 38.9399
555 0.33009 6.56917 38.9662
556 0.329594 6.54344 38.9924
557 0.329101 6.51781 39.0185
558 0.32861 6.49228 39.0446
559 0.328122 6.46685 39.0705
560 0.327636 6.44152 39.0963
561 0.327152 6.41629 39.122
562 0.326671 6.39116 39.1476
563 0.326193 6.36612 39.1731
564 0.325717 6.34118 39.1986
565 0.325243 6.31634 39.2239
566 0.324772 6.29159 39.2491
567 0.324303 6.26695 39.2742
568 0.323836 6.24239 39.2992
569 0.323372 6.21794 39.3241
570 0.32291 6.19358 39.349
571 0.32245 6.16931 39.3737
572 0.321993 6.14514 39.3983
573 0.321538 6.12106 39.4229
574 0.321085 6.09708 39.4473
575 0.320634 6.07319 39.4716
576 0.320186 6.04939 39.4959
577 0.31974 6.02569 39.52
578 0.319296 6.00208 39.5441
579 0.318854 5.97856 39.568
580 0.318414 5.95513 39.5919
581 0.317977 5.93179 39.6157
582 0.317541 5.90855 39.6394
583 0.317108 5.88539 39.663
584 0.316677 5.86233 39.6864
585 0.316248 5.83936 39.7098
586 0.315821 5.81647 39.7332
587 0.315396 5.79368 39.7564
588 0.314973 5.77097 39.7795
589 0.314552 5.74835 39.8025
590 0.314134 5.72582 39.8255
591 0.313717 5.70338 39.8484
592 0.313302 5.68103 39.8711
593 0.31289 5.65876 39.8938
594 0.312479 5.63658 39.9164
595 0.31207 5.61449 39.9389
596 0.311663 5.59248 39.9613
597 0.311259 5.57056 39.9836
598 0.310856 5.54872 40.0059
599 0.310455 5.52697 40.028
600 0.310056 5.50531 40.0501
601 0.309658 5.48372 40.0721
602 0.309263 5.46223 40.094
603 0.30887 5.44082 40.1158
604 0.308478 5.41949 40.1375
605 0.308088 5.39824 40.1591
606 0.307701 5.37708 40.1807
607 0.307315 5.356 40.2021
608 0.30693 5.335 40.2235
609 0.306548 5.31408 40.2448
610 0.306167 5.29325 40.266
611 0.305789 5.2725 40.2872
612 0.305411 5.25183 40.3082
613 0.305036 5.23124 40.3292
614 0.304663 5.21073 40.3501
615 0.304291 5.19029 40.3709
616 0.303921 5.16994 40.3916
617 0.303553 5.14967 40.4122
618 0.303186 5.12948 40.4328
619 0.302821 5.10937 40.4533
620 0.302458 5.08934 40.4737
621 0.302096 5.06938 40.494
622 0.301736 5.0495 40.5142
623 0.301378 5.0297 40.5344
624 0.301022 5.00998 40.5545
625 0.300667 4.99033 40.5745
626 0.300313 4.97076 40.5944
627 0.299962 4.95127 40.6142
628 0.299612 4.93186 40.634
629 0.299263 4.91251 40.6537
630 0.298916 4.89325 40.6733
631 0.298571 4.87406 40.6928
632 0.298228 4.85495 40.7123
633 0.297885 4.83591 40.7317
634 0.297545 4.81694 40.751
635 0.297206 4.79805 40.7702
636 0.296868 4.77923 40.7894
637 0.296532 4.76049 40.8084
638 0.296198 4.74182 40.8274
639 0.295865 4.72322 40.8464
640 0.295534 4.7047 40.8652
641 0.295204 4.68625 40.884
642 0.294875 4.66787 40.9027
643 0.294548 4.64956 40.9213
644 0.294223 4.63132 40.9399
645 0.293899 4.61316 40.9584
646 0.293576 4.59506 40.9768
647 0.293255 4.57704 40.9952
648 0.292935 4.55909 41.0134
649 0.292617 4.54121 41.0316
650 0.2923 4.52339 41.0498
651 0.291985 4.50565 41.0678
652 0.291671 4.48798 41.0858
653 0.291358 4.47037 41.1037
654 0.291047 4.45284 41.1216
655 0.290737 4.43537 41.1393
656 0.290429 4.41797 41.1571
657 0.290122 4.40064 41.1747
658 0.289816 4.38338 41.1923
659 0.289511 4.36619 41.2098
660 0.289208 4.34906 41.2272
661 0.288907 4.332 41.2445
662 0.288606 4.31501 41.2618
663 0.288307 4.29808 41.2791
664 0.288009 4.28122 41.2962
665 0.287713 4.26442 41.3133
666 0.287418 4.24769 41.3303
667 0.287124 4.23103 41.3473
668 0.286831 4.21443 41.3642
669 0.28654 4.1979 41.381
670 0.28625 4.18143 41.3978
671 0.285961 4.16503 41.4145
672 0.285673 4.14869 41.4311
673 0.285387 4.13241 41.4477
674 0.285102 4.1162 41.4642
675 0.284818 4.10005 41.4806
676 0.284536 4.08396 41.497
677 0.284254 4.06794 41.5133
678 0.283974 4.05198 41.5295
679 0.283695 4.03609 41.5457
680 0.283417 4.02025 41.5618
681 0.283141 4.00448 41.5778
682 0.282865 3.98877 41.5938
683 0.282591 3.97312 41.6097
684 0.282318 3.95753 41.6256
685 0.282046 3.942 41.6414
686 0.281776 3.92653 41.6571
687 0.281506 3.91113 41.6728
688 0.281238 3.89578 41.6884
689 0.280971 3.8805 41.704
690 0.280705 3.86527 41.7195
691 0.28044 3.85011 41.7349
692 0.280176 3.835 41.7503
693 0.279913 3.81995 41.7656
694 0.279651 3.80497 41.7808
695 0.279391 3.79004 41.796
696 0.279132 3.77516 41.8112
697 0.278873 3.76035 41.8262
698 0.278616 3.7456 41.8412
699 0.27836 3.7309 41.8562
700 0.278105 3.71626 41.8711
701 0.277851 3.70168 41.8859
702 0.277598 3.68715 41.9007
703 0.277346 3.67269 41.9154
704 0.277096 3.65828 41.9301
705 0.276846 3.64392 41.9447
706 0.276597 3.62962 41.9592
707 0.276349 3.61538 41.9737
708 0.276103 3.60119 41.9882
709 0.275857 3.58706 42.0025
710 0.275613 3.57299 42.0169
711 0.275369 3.55897 42.0311
712 0.275127 3.545 42.0453
713 0.274885 3.53109 42.0595
714 0.274645 3.51723 42.0736
715 0.274405 3.50343 42.0876
716 0.274167 3.48969 42.1016
717 0.273929 3.47599 42.1155
718 0.273693 3.46235 42.1294
719 0.273457 3.44876 42.1432
720 0.273222 3.43523 42.157
721 0.272989 3.42175 42.1707
722 0.272756 3.40832 42.1844
723 0.272525 3.39495 42.198
724 0.272294 3.38163 42.2115
725 0.272064 3.36836 42.225
726 0.271835 3.35514 42.2385
727 0.271607 3.34197 42.2519
728 0.27138 3.32886 42.2652
729 0.271154 3.31579 42.2785
730 0.270929 3.30278 42.2917
731 0.270705 3.28982 42.3049
732 0.270481 3.27691 42.3181
733 0.270259 3.26405 42.3311
734 0.270038 3.25124 42.3442
735 0.269817 3.23848 42.3572
736 0.269597 3.22577 42.3701
737 0.269379 3.21312 42.383
738 0.269161 3.20051 42.3958
739 0.268944 3.18795 42.4086
740 0.268727 3.17544 42.4213
741 0.268512 3.16297 42.434
742 0.268298 3.15056 42.4466
743 0.268084 3.1382 42.4592
744 0.267872 3.12588 42.4717
745 0.26766 3.11361 42.4842
746 0.267449 3.1014 42.4966
747 0.267239 3.08922 42.509
748 0.267029 3.0771 42.5213
749 0.266821 3.06503 42.5336
750 0.266613 3.053 42.5458
751 0.266407 3.04102 42.558
752 0.266201 3.02908 42.5702
753 0.265996 3.01719 42.5823
754 0.265791 3.00535 42.5943
755 0.265588 2.99356 42.6063
756 0.265385 2.98181 42.6183
757 0.265183 2.97011 42.6302
758 0.264982 2.95845 42.642
759 0.264782 2.94684 42.6538
760 0.264583 2.93528 42.6656
761 0.264384 2.92376 42.6773
762 0.264186 2.91228 42.689
763 0.263989 2.90085 42.7006
764 0.263793 2.88947 42.7122
765 0.263597 2.87813 42.7237
766 0.263402 2.86684 42.7352
767 0.263208 2.85558 42.7467
768 0.263015 2.84438 42.7581
769 0.262823 2.83322 42.7694
770 0.262631 2.8221 42.7807
771 0.26244 2.81102 42.792
772 0.26225 2.79999 42.8032
773 0.262061 2.789 42.8144
774 0.261872 2.77806 42.8255
775 0.261684 2.76715 42.8366
776 0.261497 2.75629 42.8477
777 0.26131 2.74548 42.8587
778 0.261124 2.7347 42.8696
779 0.260939 2.72397 42.8805
780 0.260755 2.71328 42.8914
781 0.260571 2.70263 42.9023
782 0.260389 2.69202 42.913
783 0.260206 2.68146 42.9238
784 0.260025 2.67094 42.9345
785 0.259844 2.66045 42.9452
786 0.259664 2.65001 42.9558
787 0.259485 2.63961 42.9664
788 0.259306 2.62925 42.9769
789 0.259128 2.61894 42.9874
790 0.258951 2.60866 42.9978
791 0.258774 2.59842 43.0083
792 0.258599 2.58822 43.0186
793 0.258423 2.57807 43.029
794 0.258249 2.56795 43.0393
795 0.258075 2.55787 43.0495
796 0.257902 2.54783 43.0597
797 0.257729 2.53783 43.0699
798 0.257557 2.52787 43.08
799 0.257386 2.51795 43.0901
800 0.257216 2.50807 43.1002
801 0.257046 2.49823 43.1102
802 0.256877 2.48843 43.1202
803 0.256708 2.47866 43.1301
804 0.25654 2.46893 43.14
805 0.256373 2.45924 43.1498
806 0.256206 2.44959 43.1597
807 0.25604 2.43998 43.1694
808 0.255875 2.4304 43.1792
809 0.25571 2.42087 43.1889
810 0.255546 2.41137 43.1985
811 0.255382 2.4019 43.2082
812 0.255219 2.39248 43.2178
813 0.255057 2.38309 43.2273
814 0.254896 2.37374 43.2368
815 0.254735 2.36442 43.2463
816 0.254574 2.35514 43.2557
817 0.254414 2.3459 43.2651
818 0.254255 2.33669 43.2745
819 0.254097 2.32752 43.2838
820 0.253939 2.31839 43.2931
821 0.253781 2.30929 43.3024
822 0.253624 2.30023 43.3116
823 0.253468 2.2912 43.3208
824 0.253313 2.28221 43.3299
825 0.253158 2.27326 43.339
826 0.253003 2.26434 43.3481
827 0.252849 2.25545 43.3572
828 0.252696 2.2466 43.3662
829 0.252543 2.23778 43.3751
830 0.252391 2.229 43.3841
