0.	0.9256738194804799	0.07432618051952015	0.
0.001430615164520744	0.9253064610525049	0.07439608194865097	0.0002974569988439883
0.002861230329041488	0.9249732295684842	0.07443164907918513	0.0005951213523307764
0.004291845493562232	0.9246684646039338	0.07443866431296564	0.0008928710831004223
0.005722460658082976	0.9243878675633302	0.07442153568921092	0.001190596747458955
0.00715307582260372	0.9241272323015465	0.07438455122385108	0.0014882164746026182
0.008583690987124463	0.9238834002779585	0.07433094507509555	0.0017856546469460202
0.010014306151645207	0.9236540507582087	0.07426310432085985	0.0020828449209316004
0.011444921316165951	0.9234364766936171	0.07418377828803392	0.002379745018349119
0.012875536480686695	0.9232291074127069	0.07409458496301026	0.002676307624282602
0.01430615164520744	0.9230299965344296	0.07399750553057732	0.0029724979349931373
0.015736766809728183	0.9228380103193533	0.07389371407523537	0.003268275605411313
0.017167381974248927	0.9226513704396261	0.07378498680967285	0.0035636427507010292
0.01859799713876967	0.9224694810741518	0.07367197382501706	0.003858545100831183
0.020028612303290415	0.922290596812474	0.07355641047594859	0.004152992711577263
0.02145922746781116	0.922114114030831	0.07343890250515896	0.004446983464010063
0.022889842632331903	0.9219388573601638	0.07332061990250342	0.004740522737332795
0.024320457796852647	0.9217638109498443	0.07320261660212678	0.005033572448028784
0.02575107296137339	0.9215878302701604	0.07308602043117203	0.005326149298667497
0.027181688125894134	0.921409659603723	0.07297208506510039	0.005618255331176709
0.02861230329041488	0.921227579873827	0.07286250073612086	0.0059099193900521724
0.030042918454935622	0.9210401149850794	0.07275872204313187	0.006201162971788621
0.031473533619456366	0.9208454667378342	0.07266252366513981	0.006492009597025945
0.032904148783977114	0.9206406800622107	0.07257685092859983	0.00678246900918951
0.034334763948497854	0.9204230724534795	0.07250428045698033	0.007072647089539986
0.0357653791130186	0.9201886577632691	0.07244881259952202	0.007362529637209121
0.03719599427753934	0.9199322261003294	0.07241552049512481	0.007652253404545696
0.03862660944206009	0.9196476855075751	0.07241041899489636	0.007941895497528545
0.04005722460658083	0.9193262856876863	0.07244213425643951	0.008231580055874321
0.04148783977110158	0.9189576762391171	0.0725208316972068	0.008521492063676177
0.04291845493562232	0.9185270174428932	0.07266115212220846	0.008811830434898353
0.044349070100143065	0.9180158706867686	0.07288124011810375	0.009102889195127712
0.045779685264663805	0.9173996484983803	0.07320533925418071	0.009395012247439018
0.04721030042918455	0.9166458685254706	0.07366542813890281	0.009688703335626488
0.04864091559370529	0.9157119220592548	0.07430349413447918	0.009984583806266017
0.05007153075822604	0.9145417300176811	0.07517482917710344	0.010283440805215512
0.05150214592274678	0.9130616125813166	0.07635199203235027	0.010586395386333117
0.05293276108726753	0.9111757615452062	0.07792943993917864	0.010894798515615181
0.05436337625178827	0.9087601789023966	0.0800292926336544	0.01121052846394899
0.055793991416309016	0.9056557419779308	0.08280831748679797	0.011535940535271428
0.05722460658082976	0.9016611936295235	0.08646464068577626	0.011874165684700299
0.058655221745350504	0.8965279695220129	0.09124288114097796	0.012229149337009242
0.060085836909871244	0.889956697290272	0.09743731071007854	0.01260599199964941
0.06151645207439199	0.8816010738897473	0.10538790272827787	0.013011023381974773
0.06294706723891273	0.871082699504747	0.11546534482927781	0.013451955665975152
