0.125122 0.750733 0.0772014
0.125122 0.782014 0.0692195
0.125122 0.813294 0.0605697
0.125122 0.844575 0.0513354
0.125122 0.875855 0.0416058
0.125122 0.907136 0.0314747
0.125122 0.938416 0.0210399
0.125122 0.969697 0.0104021
0.156403 0 0
0.156403 0.0312805 0.0129409
0.156403 0.0625611 0.025757
0.156403 0.0938416 0.0383245
0.156403 0.125122 0.0505222
0.156403 0.156403 0.0622324
0.156403 0.187683 0.0733421
0.156403 0.218964 0.083744
0.156403 0.250244 0.093338
0.156403 0.281525 0.102031
0.156403 0.312805 0.10974
0.156403 0.344086 0.11639
0.156403 0.375367 0.121916
0.156403 0.406647 0.126267
0.156403 0.437928 0.129399
0.156403 0.469208 0.131282
0.156403 0.500489 0.131898
0.156403 0.531769 0.131242
0.156403 0.56305 0.12932
0.156403 0.59433 0.126149
0.156403 0.625611 0.121761
0.156403 0.656891 0.116199
0.156403 0.688172 0.109515
0.156403 0.719453 0.101774
0.156403 0.750733 0.0930513
0.156403 0.782014 0.0834307
0.156403 0.813294 0.0730051
0.156403 0.844575 0.0618749
0.156403 0.875855 0.0501478
0.156403 0.907136 0.0379367
0.156403 0.938416 0.0253596
0.156403 0.969697 0.0125378
0.187683 0 0
0.187683 0.0312805 0.0149533
0.187683 0.0625611 0.0297623
0.187683 0.0938416 0.0442841
0.187683 0.125122 0.0583786
0.187683 0.156403 0.0719097
0.187683 0.187683 0.084747
0.187683 0.218964 0.0967666
0.187683 0.250244 0.107852
0.187683 0.281525 0.117897
0.187683 0.312805 0.126805
0.187683 0.344086 0.134489
0.187683 0.375367 0.140875
0.187683 0.406647 0.145902
0.187683 0.437928 0.149521
0.187683 0.469208 0.151697
0.187683 0.500489 0.152409
0.187683 0.531769 0.151651
0.187683 0.56305 0.149429
0.187683 0.59433 0.145766
0.187683 0.625611 0.140696
0.187683 0.656891 0.134268
0.187683 0.688172 0.126545
0.187683 0.719453 0.1176
0.187683 0.750733 0.107521
0.187683 0.782014 0.0964045
0.187683 0.813294 0.0843576
0.187683 0.844575 0.0714967
0.187683 0.875855 0.0579459
0.187683 0.907136 0.043836
0.187683 0.938416 0.0293031
0.187683 0.969697 0.0144874
0.218964 0 0
0.218964 0.0312805 0.0167737
0.218964 0.0625611 0.0333856
0.218964 0.0938416 0.0496752
0.218964 0.125122 0.0654856
0.218964 0.156403 0.0806641
0.218964 0.187683 0.0950642
0.218964 0.218964 0.108547
0.218964 0.250244 0.120982
0.218964 0.281525 0.13225
0.218964 0.312805 0.142242
0.218964 0.344086 0.150862
0.218964 0.375367 0.158025
0.218964 0.406647 0.163664
0.218964 0.437928 0.167723
0.218964 0.469208 0.170164
0.218964 0.500489 0.170964
0.218964 0.531769 0.170113
0.218964 0.56305 0.167621
0.218964 0.59433 0.163511
0.218964 0.625611 0.157824
0.218964 0.656891 0.150614
0.218964 0.688172 0.14195
0.218964 0.719453 0.131917
0.218964 0.750733 0.120611
0.218964 0.782014 0.108141
0.218964 0.813294 0.0946274
0.218964 0.844575 0.0802008
0.218964 0.875855 0.0650003
0.218964 0.907136 0.0491726
0.218964 0.938416 0.0328705
0.218964 0.969697 0.0162511
0.250244 0 0
0.250244 0.0312805 0.0184022
0.250244 0.0625611 0.0366268
0.250244 0.0938416 0.054498
0.250244 0.125122 0.0718433
0.250244 0.156403 0.0884954
0.250244 0.187683 0.104294
0.250244 0.218964 0.119085
0.250244 0.250244 0.132728
0.250244 0.281525 0.14509
0.250244 0.312805 0.156052
0.250244 0.344086 0.165508
0.250244 0.375367 0.173367
0.250244 0.406647 0.179553
0.250244 0.437928 0.184007
0.250244 0.469208 0.186685
0.250244 0.500489 0.187562
0.250244 0.531769 0.186628
0.250244 0.56305 0.183894
0.250244 0.59433 0.179386
0.250244 0.625611 0.173146
0.250244 0.656891 0.165236
0.250244 0.688172 0.155732
0.250244 0.719453 0.144724
0.250244 0.750733 0.13232
0.250244 0.782014 0.11864
0.250244 0.813294 0.103814
0.250244 0.844575 0.0879871
0.250244 0.875855 0.0713109
0.250244 0.907136 0.0539466
0.250244 0.938416 0.0360617
0.250244 0.969697 0.0178289
0.281525 0 0
0.281525 0.0312805 0.0198387
0.281525 0.0625611 0.039486
0.281525 0.0938416 0.0587523
0.281525 0.125122 0.0774517
0.281525 0.156403 0.0954037
0.281525 0.187683 0.112435
0.281525 0.218964 0.128382
0.281525 0.250244 0.143089
0.281525 0.281525 0.156416
0.281525 0.312805 0.168234
0.281525 0.344086 0.178428
0.281525 0.375367 0.186901
0.281525 0.406647 0.19357
0.281525 0.437928 0.198371
0.281525 0.469208 0.201258
0.281525 0.500489 0.202203
0.281525 0.531769 0.201197
0.281525 0.56305 0.19825
0.281525 0.59433 0.193389
0.281525 0.625611 0.186663
0.281525 0.656891 0.178135
0.281525 0.688172 0.167889
0.281525 0.719453 0.156022
0.281525 0.750733 0.14265
0.281525 0.782014 0.127901
0.281525 0.813294 0.111918
0.281525 0.844575 0.0948557
0.281525 0.875855 0.0768777
0.281525 0.907136 0.0581579
0.281525 0.938416 0.0388768
0.281525 0.969697 0.0192207
0.312805 0 0
0.312805 0.0312805 0.0210833
0.312805 0.0625611 0.0419632
0.312805 0.0938416 0.0624382
0.312805 0.125122 0.0823107
0.312805 0.156403 0.101389
0.312805 0.187683 0.119489
0.312805 0.218964 0.136436
0.312805 0.250244 0.152066
0.312805 0.281525 0.166229
0.312805 0.312805 0.178788
0.312805 0.344086 0.189622
0.312805 0.375367 0.198626
0.312805 0.406647 0.205714
0.312805 0.437928 0.210816
0.312805 0.469208 0.213884
0.312805 0.500489 0.214889
0.312805 0.531769 0.21382
0.312805 0.56305 0.210687
0.312805 0.59433 0.205522
0.312805 0.625611 0.198373
0.312805 0.656891 0.189311
0.312805 0.688172 0.178421
0.312805 0.719453 0.16581
0.312805 0.750733 0.151599
0.312805 0.782014 0.135925
0.312805 0.813294 0.11894
0.312805 0.844575 0.100807
0.312805 0.875855 0.0817007
0.312805 0.907136 0.0618065
0.312805 0.938416 0.0413158
0.312805 0.969697 0.0204265
0.344086 0 0
0.344086 0.0312805 0.022136
0.344086 0.0625611 0.0440584
0.344086 0.0938416 0.0655557
0.344086 0.125122 0.0864204
0.344086 0.156403 0.106451
0.344086 0.187683 0.125455
0.344086 0.218964 0.143248
0.344086 0.250244 0.159659
0.344086 0.281525 0.174529
0.344086 0.312805 0.187715
0.344086 0.344086 0.19909
0.344086 0.375367 0.208543
0.344086 0.406647 0.215985
0.344086 0.437928 0.221342
0.344086 0.469208 0.224563
0.344086 0.500489 0.225618
0.344086 0.531769 0.224495
0.344086 0.56305 0.221207
0.344086 0.59433 0.215783
0.344086 0.625611 0.208278
0.344086 0.656891 0.198763
0.344086 0.688172 0.18733
0.344086 0.719453 0.174089
0.344086 0.750733 0.159168
0.344086 0.782014 0.142712
0.344086 0.813294 0.124878
0.344086 0.844575 0.10584
0.344086 0.875855 0.0857799
0.344086 0.907136 0.0648924
0.344086 0.938416 0.0433787
0.344086 0.969697 0.0214464
0.375367 0 0
0.375367 0.0312805 0.0229967
0.375367 0.0625611 0.0457716
0.375367 0.0938416 0.0681047
0.375367 0.125122 0.0897807
0.375367 0.156403 0.11059
0.375367 0.187683 0.130333
0.375367 0.218964 0.148818
0.375367 0.250244 0.165867
0.375367 0.281525 0.181315
0.375367 0.312805 0.195014
0.375367 0.344086 0.206831
0.375367 0.375367 0.216652
0.375367 0.406647 0.224383
0.375367 0.437928 0.229949
0.375367 0.469208 0.233295
0.375367 0.500489 0.234391
0.375367 0.531769 0.233225
0.375367 0.56305 0.229808
0.375367 0.59433 0.224174
0.375367 0.625611 0.216377
0.375367 0.656891 0.206491
0.375367 0.688172 0.194614
0.375367 0.719453 0.180858
0.375367 0.750733 0.165357
0.375367 0.782014 0.148261
0.375367 0.813294 0.129734
0.375367 0.844575 0.109955
0.375367 0.875855 0.0891154
0.375367 0.907136 0.0674156
0.375367 0.938416 0.0450654
0.375367 0.969697 0.0222803
0.406647 0 0
0.406647 0.0312805 0.0236655
0.406647 0.0625611 0.0471027
0.406647 0.0938416 0.0700853
0.406647 0.125122 0.0923917
0.406647 0.156403 0.113807
0.406647 0.187683 0.134123
0.406647 0.218964 0.153146
0.406647 0.250244 0.17069
0.406647 0.281525 0.186588
0.406647 0.312805 0.200685
0.406647 0.344086 0.212846
0.406647 0.375367 0.222953
0.406647 0.406647 0.230908
0.406647 0.437928 0.236636
0.406647 0.469208 0.24008
0.406647 0.500489 0.241207
0.406647 0.531769 0.240007
0.406647 0.56305 0.236491
0.406647 0.59433 0.230693
0.406647 0.625611 0.222669
0.406647 0.656891 0.212497
0.406647 0.688172 0.200273
0.406647 0.719453 0.186118
0.406647 0.750733 0.170166
0.406647 0.782014 0.152573
0.406647 0.813294 0.133507
0.406647 0.844575 0.113153
0.406647 0.875855 0.091707
0.406647 0.907136 0.0693762
0.406647 0.938416 0.046376
0.406647 0.969697 0.0229282
0.437928 0 0
0.437928 0.0312805 0.0241424
0.437928 0.0625611 0.0480518
0.437928 0.0938416 0.0714975
0.437928 0.125122 0.0942533
0.437928 0.156403 0.1161
0.437928 0.187683 0.136826
0.437928 0.218964 0.156232
0.437928 0.250244 0.17413
0.437928 0.281525 0.190348
0.437928 0.312805 0.204729
0.437928 0.344086 0.217135
0.437928 0.375367 0.227445
0.437928 0.406647 0.235561
0.437928 0.437928 0.241404
0.437928 0.469208 0.244917
0.437928 0.500489 0.246068
0.437928 0.531769 0.244843
0.437928 0.56305 0.241256
0.437928 0.59433 0.235342
0.437928 0.625611 0.227156
0.437928 0.656891 0.216778
0.437928 0.688172 0.204309
0.437928 0.719453 0.189868
0.437928 0.750733 0.173595
0.437928 0.782014 0.155647
0.437928 0.813294 0.136197
0.437928 0.844575 0.115433
0.437928 0.875855 0.0935549
0.437928 0.907136 0.0707741
0.437928 0.938416 0.0473104
0.437928 0.969697 0.0233902
0.469208 0 0
0.469208 0.0312805 0.0244273
0.469208 0.0625611 0.0486188
0.469208 0.0938416 0.0723413
0.469208 0.125122 0.0953657
0.469208 0.156403 0.11747
0.469208 0.187683 0.13844
0.469208 0.218964 0.158075
0.469208 0.250244 0.176185
0.469208 0.281525 0.192594
0.469208 0.312805 0.207145
0.469208 0.344086 0.219697
0.469208 0.375367 0.230129
0.469208 0.406647 0.238341
0.469208 0.437928 0.244253
0.469208 0.469208 0.247808
0.469208 0.500489 0.248971
0.469208 0.531769 0.247733
0.469208 0.56305 0.244104
0.469208 0.59433 0.238119
0.469208 0.625611 0.229837
0.469208 0.656891 0.219337
0.469208 0.688172 0.20672
0.469208 0.719453 0.192109
0.469208 0.750733 0.175644
0.469208 0.782014 0.157484
0.469208 0.813294 0.137804
0.469208 0.844575 0.116795
0.469208 0.875855 0.0946589
0.469208 0.907136 0.0716093
0.469208 0.938416 0.0478688
0.469208 0.969697 0.0236663
0.500489 0 0
0.500489 0.0312805 0.0245202
0.500489 0.0625611 0.0488039
0.500489 0.0938416 0.0726166
0.500489 0.125122 0.0957286
0.500489 0.156403 0.117917
0.500489 0.187683 0.138967
0.500489 0.218964 0.158677
0.500489 0.250244 0.176855
0.500489 0.281525 0.193327
0.500489 0.312805 0.207933
0.500489 0.344086 0.220533
0.500489 0.375367 0.231005
0.500489 0.406647 0.239248
0.500489 0.437928 0.245182
0.500489 0.469208 0.248751
0.500489 0.500489 0.249919
0.500489 0.531769 0.248676
0.500489 0.56305 0.245033
0.500489 0.59433 0.239025
0.500489 0.625611 0.230711
0.500489 0.656891 0.220171
0.500489 0.688172 0.207507
0.500489 0.719453 0.19284
0.500489 0.750733 0.176312
0.500489 0.782014 0.158083
0.500489 0.813294 0.138329
0.500489 0.844575 0.11724
0.500489 0.875855 0.0950192
0.500489 0.907136 0.0718819
0.500489 0.938416 0.0480509
0.500489 0.969697 0.0237563
0.531769 0 0
0.531769 0.0312805 0.0244213
0.531769 0.0625611 0.0486069
0.531769 0.0938416 0.0723235
0.531769 0.125122 0.0953422
0.531769 0.156403 0.117441
0.531769 0.187683 0.138406
0.531769 0.218964 0.158036
0.531769 0.250244 0.176141
0.531769 0.281525 0.192547
0.531769 0.312805 0.207094
0.531769 0.344086 0.219643
0.531769 0.375367 0.230073
0.531769 0.406647 0.238283
0.531769 0.437928 0.244193
0.531769 0.469208 0.247747
0.531769 0.500489 0.24891
0.531769 0.531769 0.247672
0.531769 0.56305 0.244044
0.531769 0.59433 0.23806
0.531769 0.625611 0.22978
0.531769 0.656891 0.219283
0.531769 0.688172 0.206669
0.531769 0.719453 0.192061
0.531769 0.750733 0.175601
0.531769 0.782014 0.157445
0.531769 0.813294 0.13777
0.531769 0.844575 0.116766
0.531769 0.875855 0.0946357
0.531769 0.907136 0.0715918
0.531769 0.938416 0.047857
0.531769 0.969697 0.0236605
0.56305 0 0
0.56305 0.0312805 0.0241304
0.56305 0.0625611 0.0480279
0.56305 0.0938416 0.071462
0.56305 0.125122 0.0942065
0.56305 0.156403 0.116042
0.56305 0.187683 0.136758
0.56305 0.218964 0.156154
0.56305 0.250244 0.174043
0.56305 0.281525 0.190253
0.56305 0.312805 0.204627
0.56305 0.344086 0.217027
0.56305 0.375367 0.227332
0.56305 0.406647 0.235444
0.56305 0.437928 0.241284
0.56305 0.469208 0.244796
0.56305 0.500489 0.245945
0.56305 0.531769 0.244722
0.56305 0.56305 0.241137
0.56305 0.59433 0.235225
0.56305 0.625611 0.227043
0.56305 0.656891 0.216671
0.56305 0.688172 0.204207
0.56305 0.719453 0.189774
0.56305 0.750733 0.173509
0.56305 0.782014 0.15557
0.56305 0.813294 0.136129
0.56305 0.844575 0.115376
0.56305 0.875855 0.0935084
0.56305 0.907136 0.0707389
0.56305 0.938416 0.0472869
0.56305 0.969697 0.0233786
0.59433 0 0
0.59433 0.0312805 0.0236475
0.59433 0.0625611 0.0470669
0.59433 0.0938416 0.070032
0.59433 0.125122 0.0923214
0.59433 0.156403 0.11372
0.59433 0.187683 0.134021
0.59433 0.218964 0.153029
0.59433 0.250244 0.170561
0.59433 0.281525 0.186446
0.59433 0.312805 0.200533
0.59433 0.344086 0.212684
0.59433 0.375367 0.222783
0.59433 0.406647 0.230733
0.59433 0.437928 0.236456
0.59433 0.469208 0.239897
0.59433 0.500489 0.241024
0.59433 0.531769 0.239825
0.59433 0.56305 0.236311
0.59433 0.59433 0.230518
0.59433 0.625611 0.2225
0.59433 0.656891 0.212335
0.59433 0.688172 0.200121
0.59433 0.719453 0.185976
0.59433 0.750733 0.170037
0.59433 0.782014 0.152457
0.59433 0.813294 0.133405
0.59433 0.844575 0.113067
0.59433 0.875855 0.0916373
0.59433 0.907136 0.0693235
0.59433 0.938416 0.0463407
0.59433 0.969697 0.0229108
0.625611 0 0
0.625611 0.0312805 0.0229727
0.625611 0.0625611 0.0457238
0.625611 0.0938416 0.0680337
0.625611 0.125122 0.089687
0.625611 0.156403 0.110475
0.625611 0.187683 0.130197
0.625611 0.218964 0.148663
0.625611 0.250244 0.165694
0.625611 0.281525 0.181126
0.625611 0.312805 0.19481
0.625611 0.344086 0.206615
0.625611 0.375367 0.216426
0.625611 0.406647 0.224149
0.625611 0.437928 0.229709
0.625611 0.469208 0.233052
0.625611 0.500489 0.234146
0.625611 0.531769 0.232981
0.625611 0.56305 0.229568
0.625611 0.59433 0.22394
0.625611 0.625611 0.216151
0.625611 0.656891 0.206276
0.625611 0.688172 0.194411
0.625611 0.719453 0.180669
0.625611 0.750733 0.165185
0.625611 0.782014 0.148106
0.625611 0.813294 0.129599
0.625611 0.844575 0.10984
0.625611 0.875855 0.0890224
0.625611 0.907136 0.0673453
0.625611 0.938416 0.0450184
0.625611 0.969697 0.022257
0.656891 0 0
0.656891 0.0312805 0.022106
0.656891 0.0625611 0.0439987
0.656891 0.0938416 0.0654669
0.656891 0.125122 0.0863033
0.656891 0.156403 0.106307
0.656891 0.187683 0.125285
0.656891 0.218964 0.143054
0.656891 0.250244 0.159442
0.656891 0.281525 0.174292
0.656891 0.312805 0.187461
0.656891 0.344086 0.19882
0.656891 0.375367 0.208261
0.656891 0.406647 0.215692
0.656891 0.437928 0.221042
0.656891 0.469208 0.224259
0.656891 0.500489 0.225312
0.656891 0.531769 0.224191
0.656891 0.56305 0.220907
0.656891 0.59433 0.215491
0.656891 0.625611 0.207996
0.656891 0.656891 0.198493
0.656891 0.688172 0.187076
0.656891 0.719453 0.173853
0.656891 0.750733 0.158953
0.656891 0.782014 0.142519
0.656891 0.813294 0.124709
0.656891 0.844575 0.105696
0.656891 0.875855 0.0856637
0.656891 0.907136 0.0648045
0.656891 0.938416 0.0433199
0.656891 0.969697 0.0214173
0.688172 0 0
0.688172 0.0312805 0.0210473
0.688172 0.0625611 0.0418916
0.688172 0.0938416 0.0623316
0.688172 0.125122 0.0821702
0.688172 0.156403 0.101216
0.688172 0.187683 0.119285
0.688172 0.218964 0.136203
0.688172 0.250244 0.151807
0.688172 0.281525 0.165945
0.688172 0.312805 0.178483
0.688172 0.344086 0.189298
0.688172 0.375367 0.198287
0.688172 0.406647 0.205363
0.688172 0.437928 0.210456
0.688172 0.469208 0.213519
0.688172 0.500489 0.214522
0.688172 0.531769 0.213455
0.688172 0.56305 0.210328
0.688172 0.59433 0.205171
0.688172 0.625611 0.198035
0.688172 0.656891 0.188988
0.688172 0.688172 0.178117
0.688172 0.719453 0.165527
0.688172 0.750733 0.15134
0.688172 0.782014 0.135693
0.688172 0.813294 0.118737
0.688172 0.844575 0.100635
0.688172 0.875855 0.0815613
0.688172 0.907136 0.061701
0.688172 0.938416 0.0412453
0.688172 0.969697 0.0203916
0.719453 0 0
0.719453 0.0312805 0.0197967
0.719453 0.0625611 0.0394025
0.719453 0.0938416 0.058628
0.719453 0.125122 0.0772878
0.719453 0.156403 0.0952018
0.719453 0.187683 0.112197
0.719453 0.218964 0.12811
0.719453 0.250244 0.142786
0.719453 0.281525 0.156085
0.719453 0.312805 0.167878
0.719453 0.344086 0.178051
0.719453 0.375367 0.186505
0.719453 0.406647 0.19316
0.719453 0.437928 0.197951
0.719453 0.469208 0.200832
0.719453 0.500489 0.201775
0.719453 0.531769 0.200772
0.719453 0.56305 0.19783
0.719453 0.59433 0.19298
0.719453 0.625611 0.186268
0.719453 0.656891 0.177758
0.719453 0.688172 0.167533
0.719453 0.719453 0.155692
0.719453 0.750733 0.142348
0.719453 0.782014 0.127631
0.719453 0.813294 0.111682
0.719453 0.844575 0.094655
0.719453 0.875855 0.076715
0.719453 0.907136 0.0580348
0.719453 0.938416 0.0387946
0.719453 0.969697 0.01918
0.750733 0 0
0.750733 0.0312805 0.0183542
0.750733 0.0625611 0.0365313
0.750733 0.0938416 0.0543559
0.750733 0.125122 0.071656
0.750733 0.156403 0.0882646
0.750733 0.187683 0.104022
0.750733 0.218964 0.118775
0.750733 0.250244 0.132382
0.750733 0.281525 0.144712
0.750733 0.312805 0.155645
0.750733 0.344086 0.165076
0.750733 0.375367 0.172915
0.750733 0.406647 0.179085
0.750733 0.437928 0.183527
0.750733 0.469208 0.186198
0.750733 0.500489 0.187073
0.750733 0.531769 0.186142
0.750733 0.56305 0.183415
0.750733 0.59433 0.178918
0.750733 0.625611 0.172695
0.750733 0.656891 0.164805
0.750733 0.688172 0.155326
0.750733 0.719453 0.144347
0.750733 0.750733 0.131975
0.750733 0.782014 0.11833
0.750733 0.813294 0.103544
0.750733 0.844575 0.0877577
0.750733 0.875855 0.071125
0.750733 0.907136 0.0538059
0.750733 0.938416 0.0359677
0.750733 0.969697 0.0177824
0.782014 0 0
0.782014 0.0312805 0.0167197
0.782014 0.0625611 0.0332781
0.782014 0.0938416 0.0495154
0.782014 0.125122 0.0652749
0.782014 0.156403 0.0804045
0.782014 0.187683 0.0947582
0.782014 0.218964 0.108198
0.782014 0.250244 0.120593
0.782014 0.281525 0.131825
0.782014 0.312805 0.141784
0.782014 0.344086 0.150376
0.782014 0.375367 0.157517
0.782014 0.406647 0.163137
0.782014 0.437928 0.167184
0.782014 0.469208 0.169617
0.782014 0.500489 0.170413
0.782014 0.531769 0.169565
0.782014 0.56305 0.167081
0.782014 0.59433 0.162985
0.782014 0.625611 0.157316
0.782014 0.656891 0.150129
0.782014 0.688172 0.141493
0.782014 0.719453 0.131492
0.782014 0.750733 0.120223
0.782014 0.782014 0.107793
0.782014 0.813294 0.0943228
0.782014 0.844575 0.0799427
0.782014 0.875855 0.0647911
0.782014 0.907136 0.0490144
0.782014 0.938416 0.0327647
0.782014 0.969697 0.0161988
0.813294 0 0
0.813294 0.0312805 0.0148933
0.813294 0.0625611 0.0296429
0.813294 0.0938416 0.0441064
0.813294 0.125122 0.0581444
0.813294 0.156403 0.0716213
0.813294 0.187683 0.0844071
0.813294 0.218964 0.0963784
0.813294 0.250244 0.10742
0.813294 0.281525 0.117425
0.813294 0.312805 0.126296
0.813294 0.344086 0.133949
0.813294 0.375367 0.14031
0.813294 0.406647 0.145316
0.813294 0.437928 0.148921
0.813294 0.469208 0.151088
0.813294 0.500489 0.151798
0.813294 0.531769 0.151043
0.813294 0.56305 0.14883
0.813294 0.59433 0.145181
0.813294 0.625611 0.140131
0.813294 0.656891 0.133729
0.813294 0.688172 0.126037
0.813294 0.719453 0.117129
0.813294 0.750733 0.10709
0.813294 0.782014 0.0960178
0.813294 0.813294 0.0840192
0.813294 0.844575 0.0712099
0.813294 0.875855 0.0577135
0.813294 0.907136 0.0436602
0.813294 0.938416 0.0291856
0.813294 0.969697 0.0144293
0.844575 0 0
0.844575 0.0312805 0.0128749
0.844575 0.0625611 0.0256256
0.844575 0.0938416 0.0381291
0.844575 0.125122 0.0502646
0.844575 0.156403 0.0619151
0.844575 0.187683 0.0729681
0.844575 0.218964 0.0833171
0.844575 0.250244 0.0928621
0.844575 0.281525 0.101511
0.844575 0.312805 0.10918
0.844575 0.344086 0.115796
0.844575 0.375367 0.121295
0.844575 0.406647 0.125623
0.844575 0.437928 0.128739
0.844575 0.469208 0.130613
0.844575 0.500489 0.131226
0.844575 0.531769 0.130573
0.844575 0.56305 0.12866
0.844575 0.59433 0.125506
0.844575 0.625611 0.12114
0.844575 0.656891 0.115606
0.844575 0.688172 0.108956
0.844575 0.719453 0.101255
0.844575 0.750733 0.0925769
0.844575 0.782014 0.0830053
0.844575 0.813294 0.0726328
0.844575 0.844575 0.0615595
0.844575 0.875855 0.0498921
0.844575 0.907136 0.0377433
0.844575 0.938416 0.0252303
0.844575 0.969697 0.0124738
0.875855 0 0
0.875855 0.0312805 0.0106646
0.875855 0.0625611 0.0212264
0.875855 0.0938416 0.0315833
0.875855 0.125122 0.0416354
0.875855 0.156403 0.0512858
0.875855 0.187683 0.0604414
0.875855 0.218964 0.0690137
0.875855 0.250244 0.07692
0.875855 0.281525 0.0840842
0.875855 0.312805 0.0904369
0.875855 0.344086 0.095917
0.875855 0.375367 0.100472
0.875855 0.406647 0.104057
0.875855 0.437928 0.106638
0.875855 0.469208 0.10819
0.875855 0.500489 0.108698
0.875855 0.531769 0.108157
0.875855 0.56305 0.106573
0.875855 0.59433 0.10396
0.875855 0.625611 0.100344
0.875855 0.656891 0.0957595
0.875855 0.688172 0.0902513
0.875855 0.719453 0.0838722
0.875855 0.750733 0.0766838
0.875855 0.782014 0.0687554
0.875855 0.813294 0.0601636
